12/11/2024                                                                                                                                                                               Dynamic List Display                                                                                                                                                                                       1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTL Direct Material Stock Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Material,Material,Customer,Material description,Size,Unit/Strip,Plant,SLOC,Batch,Revision,Shipment Date,Shipment,Ship No.,Vendor Batch,Manu.Date,Shlf.Date,GR.Date,Vendor,Vendor Name,QI.Qty.,Unres.Qty.,Reserve Qty.,Available Qty.,Block Qty., Total,Remark,Manufacturer
,PZ0129-STM,PZ0129,STM,DA6501,DA6501 10CC/SY,,120,RP98,10500519,,08/26/2022,T/SO22070062/02,260822T/SO22070062/02,H119M81008,08/01/2022,07/26/2024,09/03/2022,10181,ELLSWORTH ADHESIVES (THAILAND) LTD,0,0,0,0,52,52,,
,PZ0129-STM,PZ0129,STM,DA6501,DA6501 10CC/SY,,120,RP98,10973259,,02/25/2023,T/SO23010039/01,250223T/SO23010039/01,H119N22006,02/02/2023,07/26/2024,02/25/2023,10181,ELLSWORTH ADHESIVES (THAILAND) LTD,0,0,0,0,11,11,,1
,PZ0129-STM,PZ0129,STM,DA6501,DA6501 10CC/SY,,120,DR07,12293406,,10/10/2024,EB/SO24080073/01,101024EB/SO24080073/01,H11907M006,07/22/2024,02/17/2025,10/11/2024,10181,ELLSWORTH ADHESIVES (THAILAND) LTD,0,40,0,40,0,40,,-
,PZ0129-UTL,PZ0129,UTL,DA6501,DA6501 10CC/SY,,120,RP98,8799057,,05/15/2020,KDT200501/01,150520KDT200501/01,H121K4F001,04/15/2020,11/11/2020,05/15/2020,10129,"KYOEI DENKI (THAILAND) CO.,LTD",0,0,0,0,29,29,,
,PZ0129-UTL,PZ0129,UTL,DA6501,DA6501 10CC/SY,,120,RP98,8961742,,01/27/2021,KDT210125/02,270121KDT210125/02,H121L18014,01/08/2021,08/06/2021,01/27/2021,10129,"KYOEI DENKI (THAILAND) CO.,LTD",0,0,0,0,13,13,,
,PZ0130-ET9,PZ0130,ET9,8387BM,8387BM 10CC/SY,,120,RP99,10192456,,05/16/2022,92489261/01(FAI),16052292489261/01(FAI),O82BAC9359,02/28/2022,02/28/2023,05/16/2022,20055,ABLESTIK (SHANGHAI) LTD,0,0,0,0,9,9,,-
,PZ0130-ET9,PZ0130,ET9,8387BM,8387BM 10CC/SY,,120,RP99,10500131,,09/02/2022,92603213/01,02092292603213/01,O82HAB8886PCN,08/27/2022,08/27/2023,09/02/2022,20055,ABLESTIK (SHANGHAI) LTD,0,0,0,0,49,49,,-
,PZ0130-IN6,PZ0130,IN6,8387BM,8387BM 10CC/SY,,120,DR04,12038563,,06/14/2024,196658322/01,140624196658322/01,O84EAA1893,05/31/2024,05/31/2025,06/15/2024,20055,ABLESTIK (SHANGHAI) LTD,0,42,0,42,0,42,,-
,PZ0131-STM,PZ0131,STM,LE5729SP8BK,LE5729SP8BK,,120,RP57,12128138,,07/06/2024,NCS20-2407040/01 (30SH),060724NCS20-2407040/01 (30SH),46B7050,06/12/2024,12/09/2024,07/24/2024,20010,LINTEC SINGAPORE PTE LTD,0,0,0,0,3,3,,-
,PZ0131-STM,PZ0131,STM,LE5729SP8BK,LE5729SP8BK,,120,DC57,12275068,,10/03/2024,S20-2403225/01,031024S20-2403225/01,4857030,08/05/2024,02/05/2025,10/03/2024,20084,LINTEC ADVANCED TECHNOLOGIES (SINGA,0,3,0,3,0,3,,
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,130,RP01,11084855,,04/10/2023,1115415211/05,1004231115415211/05,043BAA0913,01/11/2023,01/11/2024,04/10/2023,20067,HENKEL CORPORATION,0,0,0,0,1,1,,
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,120,RP57,11084862,,04/10/2023,1115415211/10,1004231115415211/10,043BAC0914,01/11/2023,01/11/2024,04/10/2023,20067,HENKEL CORPORATION,0,0,0,0,1,1,,
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,120,RP57,11084863,,04/10/2023,1115415211/11,1004231115415211/11,043BAD0913,01/11/2023,01/11/2024,04/10/2023,20067,HENKEL CORPORATION,0,0,0,0,1,1,,
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,120,RP57,11084864,,04/10/2023,1115415211/12,1004231115415211/12,043BAD0914,01/11/2023,01/11/2024,04/10/2023,20067,HENKEL CORPORATION,0,0,0,0,1,1,,
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,120,RP57,11084865,,04/10/2023,1115415211/13,1004231115415211/13,043BAE0914,01/11/2023,01/11/2024,04/10/2023,20067,HENKEL CORPORATION,0,0,0,0,1,1,,
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,120,RP57,11084866,,04/10/2023,1115415211/14,1004231115415211/14,043BAF0914,01/11/2023,01/11/2024,04/10/2023,20067,HENKEL CORPORATION,0,0,0,0,1,1,,
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,120,RP57,11084867,,04/10/2023,1115415211/15,1004231115415211/15,043BAG0914,01/11/2023,01/11/2024,04/10/2023,20067,HENKEL CORPORATION,0,0,0,0,1,1,,
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,140,DC04,11823967,,03/04/2024,1117331148/10,0403241117331148/10,044BAE2095,02/15/2024,02/14/2025,03/05/2024,20067,HENKEL CORPORATION,0,1,0,1,0,1,,-
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,140,DC04,11823972,,03/04/2024,1117331148/12,0403241117331148/12,044BAF2095,02/15/2024,02/14/2025,03/05/2024,20067,HENKEL CORPORATION,0,1,0,1,0,1,,-
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,120,DC56,11823974,,03/04/2024,1117331148/13,0403241117331148/13,044BAG2094,02/15/2024,02/14/2025,03/05/2024,20067,HENKEL CORPORATION,0,1,0,1,0,1,,-
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,120,DC56,11823976,,03/04/2024,1117331148/14,0403241117331148/14,044BAG2095,02/15/2024,02/14/2025,03/05/2024,20067,HENKEL CORPORATION,0,1,0,1,0,1,,-
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,120,DC56,11823979,,03/04/2024,1117331148/15,0403241117331148/15,044BAH2094,02/15/2024,02/14/2025,03/05/2024,20067,HENKEL CORPORATION,0,1,0,1,0,1,,-
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,120,DC56,11823983,,03/04/2024,1117331148/16,0403241117331148/16,044BAH2095,02/15/2024,02/14/2025,03/05/2024,20067,HENKEL CORPORATION,0,1,0,1,0,1,,-
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,120,DC56,11823990,,03/04/2024,1117331148/17,0403241117331148/17,044BAI2094,02/15/2024,02/14/2025,03/05/2024,20067,HENKEL CORPORATION,0,1,0,1,0,1,,-
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,120,DC56,11823997,,03/04/2024,1117331148/18,0403241117331148/18,044BAI2095,02/15/2024,02/14/2025,03/05/2024,20067,HENKEL CORPORATION,0,1,0,1,0,1,,-
,PZ0135-STM,PZ0135,STM,CDF515P12C,CDF515P12C,,120,DC56,11824000,,03/04/2024,1117331148/19,0403241117331148/19,044BAJ2094,02/15/2024,02/14/2025,03/05/2024,20067,HENKEL CORPORATION,0,1,0,1,0,1,,-
,PZ0137-AL9,PZ0137,AL9,SMQ75 Sn90Sb10 T4 Printing,SN90SB10 SMQ75 PRIN4,,130,RP05,9036178,,02/25/2021,IV2102120/01 FAI,250221IV2102120/01 FAI,PSA634977,02/18/2021,12/13/2022,02/25/2021,10076,FUSION ADVANTEC COMPANY LIMITED,0,0,0,0,1,1,,-
,PZ0137-AL9,PZ0137,AL9,SMQ75 Sn90Sb10 T4 Printing,SN90SB10 SMQ75 PRIN4,,130,RP05,9049935,,03/05/2021,IV2103026/01 FAI,050321IV2103026/01 FAI,PSA634977,02/18/2021,12/13/2022,03/05/2021,10076,FUSION ADVANTEC COMPANY LIMITED,0,0,0,0,20,20,,-
,PZ0137-AL9,PZ0137,AL9,SMQ75 Sn90Sb10 T4 Printing,SN90SB10 SMQ75 PRIN4,,130,RP05,10040122,,03/22/2022,INM122030111/01(FAI),220322INM122030111/01(FAI),PSA639508,03/14/2022,12/13/2022,03/22/2022,10076,FUSION ADVANTEC COMPANY LIMITED,0,0,0,0,8,8,,
,PZ0137-AL9,PZ0137,AL9,SMQ75 Sn90Sb10 T4 Printing,SN90SB10 SMQ75 PRIN4,,130,RP05,10640253,,10/21/2022,INM122100098/01(FAI),211022INM122100098/01(FAI),PSA642011,10/12/2022,04/10/2023,10/21/2022,10076,FUSION ADVANTEC COMPANY LIMITED,0,0,0,0,7,7,,
,PZ0137-AL9,PZ0137,AL9,SMQ75 Sn90Sb10 T4 Printing,SN90SB10 SMQ75 PRIN4,,130,RP05,11049182,,03/27/2023,INM123030113/01(FAI),270323INM123030113/01(FAI),PSA643584,03/10/2023,09/06/2023,03/27/2023,10076,FUSION ADVANTEC COMPANY LIMITED,0,0,0,0,8,8,,-
,PZ0137-AL9,PZ0137,AL9,SMQ75 Sn90Sb10 T4 Printing,SN90SB10 SMQ75 PRIN4,,120,RP57,11941294,,05/07/2024,INM124050023/01,070524INM124050023/01,PSA646860,04/24/2024,10/24/2024,05/07/2024,10076,FUSION ADVANTEC COMPANY LIMITED,0,0,0,0,11,11,,-
,PZ0137-AL9,PZ0137,AL9,SMQ75 Sn90Sb10 T4 Printing,SN90SB10 SMQ75 PRIN4,,120,DC64,12301723,N/A,10/15/2024,INM124100068/01,151024INM124100068/01,PSA648041,10/04/2024,04/04/2025,10/16/2024,10076,FUSION ADVANTEC COMPANY LIMITED,0,5,0,5,0,5,,-
,PZ0138-TIU,PZ0138,TIU,QMI529HT,QMI529HT,,120,RP99,10336806,-,07/06/2022,92549505/01 (5CC),06072292549505/01 (5CC),1B2FAA8714,06/14/2022,06/14/2023,07/07/2022,20012,HENKEL KOREA LTD.,0,0,0,0,94,94,,-
,PZ0138-TIU,PZ0138,TIU,QMI529HT,QMI529HT,,120,DR06,12218458,-,09/06/2024,196714719/05 (5CC),060924196714719/05 (5CC),1B4HAL6674,08/26/2024,08/26/2025,09/06/2024,20012,HENKEL KOREA LTD.,0,69,0,69,0,69,,-
,PZ0138-TIU,PZ0138,TIU,QMI529HT,QMI529HT,,120,DR09,12335220,,11/06/2024,196755218/01,061124196755218/01,1B4KAF4532,10/14/2024,10/14/2025,11/06/2024,20012,HENKEL KOREA LTD.,0,200,0,200,0,200,,-
,PZ0138-TIU,PZ0138,TIU,QMI529HT,QMI529HT,,120,DR09,12335221,,11/06/2024,196755218/02,061124196755218/02,1B4KAE7000,10/22/2024,10/22/2025,11/06/2024,20012,HENKEL KOREA LTD.,0,49,0,49,0,49,,-
,PZ0139-STM,PZ0139,STM,LE5000P12AKS,LE5000P12AKS,,120,RP61,11737245,,01/18/2024,NCS20-2401160/01,180124NCS20-2401160/01,35PE080PCN,05/26/2023,01/21/2024,01/18/2024,20010,LINTEC SINGAPORE PTE LTD,0,0,0,0,3,3,,-
,PZ0139-STM,PZ0139,STM,LE5000P12AKS,LE5000P12AKS,,120,RP61,11820919,,03/01/2024,NCS20-2402280/02,010324NCS20-2402280/02,3A0E070PCN,11/10/2023,07/07/2024,03/01/2024,20084,LINTEC ADVANCED TECHNOLOGIES (SINGA,0,0,0,0,2,2,,-
,PZ0139-STM,PZ0139,STM,LE5000P12AKS,LE5000P12AKS,,120,RP57,11817706,,02/28/2024,S20-2400406/01,280224S20-2400406/01,4.22E+202,02/02/2024,09/29/2024,02/28/2024,20084,LINTEC ADVANCED TECHNOLOGIES (SINGA,0,0,0,0,2,2,,-
,PZ0139-STM,PZ0139,STM,LE5000P12AKS,LE5000P12AKS,,120,RP57,11859830,,03/20/2024,S20-2400713/01,200324S20-2400713/01,42FE100,02/16/2024,10/16/2024,03/20/2024,20084,LINTEC ADVANCED TECHNOLOGIES (SINGA,0,0,0,0,3,3,,-
,PZ0139-STM,PZ0139,STM,LE5000P12AKS,LE5000P12AKS,,120,DC53,12009166,,05/31/2024,NCS20-2405280/01,310524NCS20-2405280/01,44PE130PCN,04/26/2024,12/22/2024,05/31/2024,20084,LINTEC ADVANCED TECHNOLOGIES (SINGA,0,0,0,0,1,1,,
,PZ0139-STM,PZ0139,STM,LE5000P12AKS,LE5000P12AKS,,120,DC55,12325349,,06/25/2024,S20-2401933/01,250624S20-2401933/01,45UE090,05/31/2024,01/31/2025,10/28/2024,20084,LINTEC ADVANCED TECHNOLOGIES (SINGA,0,2,0,2,0,2,,
,PZ0139-STM,PZ0139,STM,LE5000P12AKS,LE5000P12AKS,,120,DC57,12287658,,10/08/2024,43142041/01,08102443142041/01,49CE020,09/13/2024,05/13/2025,10/08/2024,20084,LINTEC ADVANCED TECHNOLOGIES (SINGA,0,1,0,1,0,1,,-
,PZ0139-UTL,PZ0139,UTL,LE5000P12AKS,LE5000P12AKS,,120,RP57,11898208,,04/06/2024,NCS20-2404040/02,060424NCS20-2404040/02,429E100PCN,02/09/2024,10/06/2024,04/06/2024,20084,LINTEC ADVANCED TECHNOLOGIES (SINGA,0,0,0,0,2,2,,-
,PZ0141-DLG,PZ0141,DLG,HR-9070GT-20-1 Non-conductive DAF,HR-9070GT-20-1,,120,RP57,12225391,,06/30/2023,B230620014/01,300623B230620014/01,N361707,06/17/2023,06/16/2024,06/30/2023,10227,Resonac Materials (Thailand) Co. Lt,0,0,0,0,3,3,DL1-925,
,PZ0141-DLG,PZ0141,DLG,HR-9070GT-20-1 Non-conductive DAF,HR-9070GT-20-1,,120,DC64,12231602,,09/07/2023,B230829010/01,070923B230829010/01,N371906,07/19/2023,02/24/2025,09/07/2023,10227,Resonac Materials (Thailand) Co. Lt,0,0,0,0,3,3,DLG-925,
,PZ0141-UTL,PZ0141,UTL,HR-9070GT-20-1 Non-conductive DAF,HR-9070GT-20-1,,130,RP05,10662023,,10/29/2022,B220928006/01,291022B220928006/01,N251604,05/16/2022,05/16/2023,10/29/2022,10145,HITACHI CHEMICAL ASIA (THAILAND) CO,0,0,0,0,1,1,,
,PZ0143-PA3,PZ0143,PA3,HR-9070G-20-1,HR-9070G-20-1,,120,RP57,11356165,,07/27/2023,B230724002/01  FAI,270723B230724002/01  FAI,N332702,03/27/2023,03/26/2024,07/27/2023,10227,Resonac Materials (Thailand) Co. Lt,0,0,0,0,1,1,,
,PZ0143-PA3,PZ0143,PA3,HR-9070G-20-1,HR-9070G-20-1,,120,DC53,11748675,,01/24/2024,B240117016/01,240124B240117016/01,N411501,01/15/2024,01/14/2025,01/24/2024,10227,Resonac Materials (Thailand) Co. Lt,0,2,0,2,0,2,,
,PZ0143-UTL,PZ0143,UTL,HR-9070G-20-1,HR-9070G-20-1,,130,RP05,9955482,,02/18/2022,B220208011/01,180222B220208011/01,N192001,09/20/2021,09/20/2022,02/19/2022,10145,HITACHI CHEMICAL ASIA (THAILAND) CO,0,0,0,0,1,1,,-
,PZ0143-UTL,PZ0143,UTL,HR-9070G-20-1,HR-9070G-20-1,,130,RP05,10774161,,12/08/2022,B221128012/01,081222B221128012/01,N251601-001,05/16/2022,05/16/2023,12/08/2022,10145,HITACHI CHEMICAL ASIA (THAILAND) CO,0,0,0,0,1,1,,-
,PZ0144-STM,PZ0144,STM,800HT2V-P1 Conductive Printing,800HT2V-P1,,120,RP99,10998777,,03/08/2023,37900226SO/02,08032337900226SO/02,3022132SAS,02/21/2023,08/20/2023,03/09/2023,20082,MACDERMID ALPHA ELECTRONICS SOLUTIO,0,0,0,0,92,92,,1
,PZ0144-STM,PZ0144,STM,800HT2V-P1 Conductive Printing,800HT2V-P1,,120,RP99,10998784,,03/08/2023,37900226SO/03,08032337900226SO/03,3022434SAS,02/24/2023,08/23/2023,03/09/2023,20082,MACDERMID ALPHA ELECTRONICS SOLUTIO,0,0,0,0,61,61,,1
,PZ0144-STM,PZ0144,STM,800HT2V-P1 Conductive Printing,800HT2V-P1,,120,RP99,11102488,,04/20/2023,37900436SO/01,20042337900436SO/01,3030334SAS,03/03/2023,08/30/2023,04/21/2023,20082,MACDERMID ALPHA ELECTRONICS SOLUTIO,0,0,0,0,52,52,,1
,PZ0144-STM,PZ0144,STM,800HT2V-P1 Conductive Printing,800HT2V-P1,,120,RP99,11102495,,04/20/2023,37900436SO/02,20042337900436SO/02,3030833SAS,03/08/2023,09/04/2023,04/21/2023,20082,MACDERMID ALPHA ELECTRONICS SOLUTIO,0,0,0,0,94,94,,1
,PZ0144-STM,PZ0144,STM,800HT2V-P1 Conductive Printing,800HT2V-P1,,120,RP99,11102502,,04/20/2023,37900436SO/03,20042337900436SO/03,3033034SAS,03/30/2023,09/26/2023,04/21/2023,20082,MACDERMID ALPHA ELECTRONICS SOLUTIO,0,0,0,0,59,59,,1
,PZ0144-STM,PZ0144,STM,800HT2V-P1 Conductive Printing,800HT2V-P1,,120,DR09,12199620,,08/28/2024,47901810 SO/01,28082447901810 SO/01,4072991SAS,07/29/2024,01/25/2025,08/28/2024,20082,MACDERMID ALPHA ELECTRONICS SOLUTIO,0,53,0,53,0,53,,
,PZ0144-STM,PZ0144,STM,800HT2V-P1 Conductive Printing,800HT2V-P1,,120,DR03,12229433,,09/11/2024,47902117 SO/01,11092447902117 SO/01,4082391SAS,08/23/2024,02/19/2025,09/11/2024,20082,MACDERMID ALPHA ELECTRONICS SOLUTIO,0,100,0,100,0,100,,-
,PZ0144-UTL,PZ0144,UTL,800HT2V-P1 Conductive Printing,800HT2V-P1,,120,RP99,8851580,,12/09/2020,7902013 SO/01,0912207902013 SO/01,0110362SAS,11/03/2020,05/02/2021,12/10/2020,20045,ALPHA ADVANCED MATERIALS,0,0,0,0,2,2,,-
,PZ0144-UTL,PZ0144,UTL,800HT2V-P1 Conductive Printing,800HT2V-P1,,120,RP99,9227764,,05/11/2021,17900772 SO/01,11052117900772 SO/01,1040732SAS,04/07/2021,10/04/2021,05/12/2021,20045,ALPHA ADVANCED MATERIALS,0,0,0,0,7,7,,-
,PZ0144-UTL,PZ0144,UTL,800HT2V-P1 Conductive Printing,800HT2V-P1,,120,RP99,9227769,,05/11/2021,17900772 SO/02,11052117900772 SO/02,1042731SAS,04/27/2021,10/24/2021,05/12/2021,20045,ALPHA ADVANCED MATERIALS,0,0,0,0,3,3,,-
,PZ0144-UTL,PZ0144,UTL,800HT2V-P1 Conductive Printing,800HT2V-P1,,120,RP99,9396528,,07/16/2021,17901266 SO/01,16072117901266 SO/01,1070732SAS,07/07/2021,01/03/2022,07/16/2021,20045,ALPHA ADVANCED MATERIALS,0,0,0,0,18,18,,-
,PZ0144-UTL,PZ0144,UTL,800HT2V-P1 Conductive Printing,800HT2V-P1,,120,RP99,9577812,,10/01/2021,17901706SO/01,01102117901706SO/01,1091033SAS,09/10/2021,03/09/2022,10/01/2021,20045,ALPHA ADVANCED MATERIALS,0,0,0,0,33,33,,-
,PZ0144-UTL,PZ0144,UTL,800HT2V-P1 Conductive Printing,800HT2V-P1,,120,RP99,9627532,,10/20/2021,17901707 SO/01,20102117901707 SO/01,1091632SAS,09/16/2021,03/15/2022,10/20/2021,20045,ALPHA ADVANCED MATERIALS,0,0,0,0,20,20,,-
,PZ0144-UTL,PZ0144,UTL,800HT2V-P1 Conductive Printing,800HT2V-P1,,120,RP99,9627535,,10/20/2021,17901707 SO/02,20102117901707 SO/02,1100531SAS,10/05/2021,04/03/2022,10/20/2021,20045,ALPHA ADVANCED MATERIALS,0,0,0,0,19,19,,-
,PZ0147-HE1,PZ0147,HE1,Ablebond 8322A,ABLEBOND 8322A,,140,RP55,8810722,,11/23/2020,1106830258/01 (10CC) FAI,2311201106830258/01 (10CC) FAI,040LAA7269,11/04/2020,11/04/2021,11/23/2020,20012,HENKEL KOREA LTD.,0,0,0,0,1,1,,-
,PZ0153-SL6,PZ0153,SL6,LE04-10P12AK,LE04-10P12AK,,120,DC53,12335228,,11/06/2024,S20-2403592/01,061124S20-2403592/01,4.99E+12,09/09/2024,05/09/2025,11/06/2024,20084,LINTEC ADVANCED TECHNOLOGIES (SINGA,0,1,0,1,0,1,,
,PZ0153-UTL,PZ0153,UTL,LE04-10P12AK,LE04-10P12AK,,120,DC57,12227321,-,09/10/2024,S20-2402894/01,100924S20-2402894/01,4.85E+12,08/05/2024,04/05/2025,09/10/2024,20084,LINTEC ADVANCED TECHNOLOGIES (SINGA,0,1,0,1,0,1,,
,PZ0155-IN6,PZ0155,IN6,OG198-55,OG198-55,,120,RP61,10603552,,10/05/2022,PA20221010/01(FAI),051022PA20221010/01(FAI),80097077001,08/18/2022,02/16/2023,10/07/2022,10201,"PAS Bangkok Co.,Ltd",0,0,0,0,52,52,,-
,PZ0155-IN6,PZ0155,IN6,OG198-55,OG198-55,,120,RP61,9785987,,12/17/2021,PA20211231/01(FAI),171221PA20211231/01(FAI),80058325001,08/26/2021,07/04/2023,12/17/2021,10201,"PAS Bangkok Co.,Ltd",0,0,0,0,2,2,,-
,PZ0155-IN6,PZ0155,IN6,OG198-55,OG198-55,,120,RP61,11049203,,03/27/2023,PA20230358/01,270323PA20230358/01,80119322001,03/07/2023,03/06/2024,03/27/2023,10201,"PAS Bangkok Co.,Ltd",0,0,0,0,33,33,,-
,PZ0161-ONS,PZ0161,ONS,QMI536NB Non-conductive dispense,QMI536NB,,120,RP99,9688606,,11/03/2021,92290389/01 FAI,03112192290389/01 FAI,O81KAD1820,10/18/2021,10/18/2022,11/11/2021,20055,ABLESTIK (SHANGHAI) LTD,0,0,0,0,4,4,,-
,PZ0161-ONS,PZ0161,ONS,QMI536NB Non-conductive dispense,QMI536NB,,120,DR09,12349728,,11/09/2024,196755227/02,091124196755227/02,O84KAA6917,10/30/2024,10/30/2025,11/10/2024,20055,ABLESTIK (SHANGHAI) LTD,0,266,0,266,0,266,,-
,PZ0161-ONS,PZ0161,ONS,QMI536NB Non-conductive dispense,QMI536NB,,120,DR09,12411177,,12/10/2024,196772459/01,101224196772459/01,O84LAD5415,11/26/2024,11/26/2025,12/11/2024,20055,ABLESTIK (SHANGHAI) LTD,0,600,0,600,0,600,,-
,PZ0167-MUR,PZ0167,MUR,HR-510T-25-S41 Non-conductive DAF,HR-510T-25-S41,,130,RP05,11064177,,04/06/2023,B230327015/04,060423B230327015/04,Z2Y1301,12/13/2022,12/13/2023,04/06/2023,10227,Resonac Materials (Thailand) Co. Lt,0,0,0,0,1,1,,
,PZ0170-STM,PZ0170,STM,MA 2 Conductive paste,MA 2,,120,DR04,12189321,,08/22/2024,196705943/01,220824196705943/01,1B4HAA4715PCN,08/13/2024,08/13/2025,08/23/2024,20012,HENKEL KOREA LTD.,0,2,5,-3,0,2,,
,PZ0170-STM,PZ0170,STM,MA 2 Conductive paste,MA 2,,120,DR02,12189321,,08/22/2024,196705943/01,220824196705943/01,1B4HAA4715PCN,08/13/2024,08/13/2025,08/23/2024,20012,HENKEL KOREA LTD.,11,0,5,6,0,11,,
,PZ0170-STM,PZ0170,STM,MA 2 Conductive paste,MA 2,,120,DR02,12189322,,08/22/2024,196705943/02,220824196705943/02,1B4HAB4715PCN,08/13/2024,08/13/2025,08/23/2024,20012,HENKEL KOREA LTD.,8,0,0,8,0,8,,
,PZ0170-STM,PZ0170,STM,MA 2 Conductive paste,MA 2,,120,DR02,12189323,,08/22/2024,196705943/03,220824196705943/03,1B4HAC4715PCN,08/13/2024,08/13/2025,08/23/2024,20012,HENKEL KOREA LTD.,8,0,0,8,0,8,,
,PZ0170-STM,PZ0170,STM,MA 2 Conductive paste,MA 2,,120,DR06,12218466,-,09/06/2024,196714719/10 5CC,060924196714719/10 5CC,1B4HAA2229,08/21/2024,08/21/2025,09/06/2024,20012,HENKEL KOREA LTD.,0,0,0,0,4,4,,
,PZ0170-STM,PZ0170,STM,MA 2 Conductive paste,MA 2,,120,DR03,12277930,,10/03/2024,196735178/04 (5CC),031024196735178/04 (5CC),1B4JAA5614,09/23/2024,09/23/2025,10/04/2024,20012,HENKEL KOREA LTD.,0,107,0,107,0,107,,-
,PZ0170-STM,PZ0170,STM,MA 2 Conductive paste,MA 2,,120,DR09,12409548,,12/10/2024,196775974/01,101224196775974/01,1B4KAF9830,10/22/2024,10/22/2025,12/10/2024,20012,HENKEL KOREA LTD.,22,0,0,22,0,22,,-
,PZ0170-STM,PZ0170,STM,MA 2 Conductive paste,MA 2,,120,DR09,12409555,,12/10/2024,196775974/02,101224196775974/02,1B4LAA2979,11/25/2024,11/25/2025,12/10/2024,20012,HENKEL KOREA LTD.,78,0,0,78,0,78,,-
,PZ0170-STM,PZ0170,STM,MA 2 Conductive paste,MA 2,,120,DR09,12409561,,12/10/2024,196775974/03,101224196775974/03,1B4LAB2979,11/25/2024,11/25/2025,12/10/2024,20012,HENKEL KOREA LTD.,80,0,0,80,0,80,,-
,PZ0170-UTL,PZ0170,UTL,MA 2 Conductive paste,MA 2,,120,RP99,10588301,,10/01/2022,92632997/01,01102292632997/01,1B2JAA5665PCN,09/20/2022,09/20/2023,10/03/2022,20012,HENKEL KOREA LTD.,0,0,0,0,3,3,,
,PZ0170-UTL,PZ0170,UTL,MA 2 Conductive paste,MA 2,,120,DR09,12327678,,10/24/2024,196747556/01 (5CC),241024196747556/01 (5CC),1B4JAE5614,09/23/2024,09/23/2025,10/29/2024,20012,HENKEL KOREA LTD.,3,0,0,3,0,3,,-
,PZ0174-SC9,PZ0174,SC9,FA-705BN conductive paste,DOTITE FA-705BN,,120,RP98,12050190,,10/28/2023,E23J003/01,281023E23J003/01,23J1919,10/19/2023,04/16/2024,10/28/2023,20069,"FUJIKURA KASEI CO.,LTD",0,0,0,0,115,115,SC9-925,1
,PZ0174-SC9,PZ0174,SC9,FA-705BN conductive paste,DOTITE FA-705BN,,120,DR07,12300089,,10/15/2024,E24J003/01,151024E24J003/01,24J0720,10/07/2024,04/07/2025,10/15/2024,20069,"FUJIKURA KASEI CO.,LTD",0,29,0,29,0,29,,-
,PZ0174-UTL,PZ0174,UTL,FA-705BN conductive paste,DOTITE FA-705BN,,120,RP98,8622769,,09/10/2020,E20I001/01,100920E20I001/01,20H1925,08/19/2020,02/19/2021,09/10/2020,20069,"FUJIKURA KASEI CO.,LTD",0,0,0,0,18,18,,1
,PZ0176-UTL,PZ0176,UTL,Pb-Sn10-2Ag / 0.305mm Solder wire,PB-SN10-2AG / 0.305MM,,130,RP10,11290652,,11/22/2021,3126214916/02,2211213126214916/02,9008944502,11/01/2021,05/01/2023,11/23/2021,20033,HERAEUS MATERIALS SINGAPORE,0,0,0,0,31,31,,-
,PZ0176-UTL,PZ0176,UTL,Pb-Sn10-2Ag / 0.305mm Solder wire,PB-SN10-2AG / 0.305MM,,130,RP55,11294540,,07/08/2023,3126236186/01,0807233126236186/01,9015833817,07/04/2023,07/03/2024,07/08/2023,20033,HERAEUS MATERIALS SINGAPORE,0,0,0,0,61,61,,-
,PZ0178-ONS,PZ0178,ONS,CRM-1296B Conductive printing,CRM-1296B,,120,RP99,11423759,,08/22/2023,SBS0231104361/01,220823SBS0231104361/01,3082229,08/08/2023,02/07/2024,08/22/2023,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,1,1,,-
,PZ0178-ONS,PZ0178,ONS,CRM-1296B Conductive printing,CRM-1296B,,120,DR04,12246862,,09/19/2024,SBS0241105333/01,190924SBS0241105333/01,4092223,09/05/2024,03/04/2025,09/19/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,11,0,11,0,11,,-
